766a584dd5bf10b740544a09c0f63fd1c4a1f627,0af6b91f9634c3954f43f92995bb475c105f6f34b2242cc8961521c02c5125049447a94a086b82d9a7ed5ee1b95de7d553f86e66e4b3fd0ac189d70d352eaaaa,04,22,2016,22:15,04,22,2016,22:15,240,0.9,,,6,3,5.50,0.00,0.00,0.00,$5.50,Cash,,41.944226601,-87.655998182,POINT (-87.655998 41.944227),41.96581197,-87.655878786,POINT (-87.655879 41.965812),57
766e8effc3269f1828534fba76e70998f59b54f8,f808a46257ac52d9b4a8d9df32feaf63b10542702ce6530d130e4f1e5e8781ef8ea5255fc3da50593c8f43150f7c820a0e3a81b2cc6edbc657657ea066697443,04,22,2016,23:00,04,22,2016,23:15,600,0,17031839100,17031081500,32,8,7.50,0.00,0.00,1.00,$8.50,Cash,Taxi Affiliation Services,41.880994471,-87.632746489,POINT (-87.632746 41.880994),41.892507781,-87.626214906,POINT (-87.626215 41.892508),38
7670c5d9adf545fa778fd96ca405cded6032affb,81f2efc25163d37e2c8609819a5d1ad7e03d94f6d2ebb36683acbbc653397585b014ab92e61caadf18521c648bac7c4c9af32fab827dff1bef87ed5750c30339,04,22,2016,22:15,04,22,2016,22:15,360,1.1,17031839100,17031320400,32,32,6.50,2.00,0.00,1.50,$10.00,Credit Card,Northwest Management LLC,41.880994471,-87.632746489,POINT (-87.632746 41.880994),41.877406123,-87.621971652,POINT (-87.621972 41.877406),38
7672a7a78de27fd12c858c227f587ca60cb7d9bd,2981edd199f55bdc8b5ed188de69e9f5d8116ae8d7a434fa0574d57740840e697755e4e77bb4ce8265289b6548d53674a5ac16dde44c3cf653e3ce1c8e064265,04,22,2016,09:45,04,22,2016,09:45,480,1.2,17031281900,17031839100,28,32,7.00,0.00,0.00,1.50,$8.50,Cash,,41.879255084,-87.642648998,POINT (-87.642649 41.879255),41.880994471,-87.632746489,POINT (-87.632746 41.880994),29
7672fc79997287468f5635e6349b1c8ebf3c0e59,d7f177c55a34ea91476fdba6f82bf6dd8a59e04b4b391ca17ac2d0fccda7e0137b18307f0e0fc60dcee8d0d819dfc4ef3d21e45427e14400060e40a9a44bcc17,04,22,2016,09:15,04,22,2016,09:15,300,0.9,17031081401,17031081800,8,8,5.50,0.00,0.00,0.00,$5.50,Cash,Taxi Affiliation Services,41.89503345,-87.619710672,POINT (-87.619711 41.895033),41.89321636,-87.63784421,POINT (-87.637844 41.893216),37
767384f5b99378fa6f4a719a4b71ee48e2a7962d,8a0843b9d06ee98043a6dda41468b873f6abe47cd7467695f302300b68fa382def5533faf507efb1955bf7d23b127bb617012edc83365846d16d0c9441e1dd7b,04,22,2016,11:45,04,22,2016,12:00,360,0.8,17031081403,17031839100,8,32,5.50,0.00,0.00,1.00,$6.50,Cash,,41.890922026,-87.618868355,POINT (-87.618868 41.890922),41.880994471,-87.632746489,POINT (-87.632746 41.880994),37
7674b4e5450b39e1cbeb3adbfc6149500c600276,e60d18a367f2854569291d4b1a201ec4d9e1b0646f3f59a12d89ccb6460cc460d44e35a3e480976ca61edfe9be689ce99721390dc9484d2193aebde255cb71bd,04,22,2016,13:45,04,22,2016,13:45,540,0,17031081600,17031081000,8,8,6.75,0.00,0.00,0.00,$6.75,Cash,Taxi Affiliation Services,41.892072635,-87.628874157,POINT (-87.628874 41.892073),41.900265687,-87.63210922,POINT (-87.632109 41.900266),37
7674c8a9e5d41ccc401700564548fd2f1e614fe2,e67eb932b76835a3010b0a51a8d0624d72714fee077c59ac963bc2a20a9b903f811d67b5ed66f59b88633bf6d9dd36be10c7b276c4a44515a6dbf53db91fe0a5,04,22,2016,04:45,04,22,2016,05:00,480,1.6,,,24,24,7.75,0.00,0.00,0.00,$7.75,Cash,Taxi Affiliation Services,41.901206994,-87.676355989,POINT (-87.676356 41.901207),41.901206994,-87.676355989,POINT (-87.676356 41.901207),25
76752e0bd53e6ba98d25bb659ebc0805a3731737,b089c967bedb833ae9fbb66fa770fe579b7f46ea75099108034c4ec0f1ff0580e0eec633d99e38f7c8a97fc1b52a417dc4bfce0e6018bb0b688f653b18085d25,04,22,2016,03:00,04,22,2016,03:15,660,3.8,,,5,3,12.50,0.00,0.00,0.00,$12.50,Cash,Dispatch Taxi Affiliation,41.947791586,-87.683834942,POINT (-87.683835 41.947792),41.96581197,-87.655878786,POINT (-87.655879 41.965812),46
76779cc305a8283ce31ecf2c39ae61097f6c6fde,f4ee09a2e3a61fdbfdea39682a992ae964f3387ae8b96206cf2e5a6452354ba1211d8f855280035dfc3e1ecab52498e751f75c3c42730f4f7ae8c7c47b49516f,04,22,2016,18:15,04,22,2016,18:30,240,0,17031080201,17031842200,8,8,5.50,0.00,0.00,0.00,$5.50,Cash,Taxi Affiliation Services,41.909495669,-87.630963601,POINT (-87.630964 41.909496),41.904935302,-87.649907226,POINT (-87.649907 41.904935),37
767896287d935ddc118613d9f5efb94684b44353,ea4daf4e61f0f63ebcab3cf3a5e6400c14f65b95b191b26a179aff51bdbf6bc692ec775a6ce1509e71434c6add26df7052ba53676268dd9ae34c58580120f430,04,22,2016,15:15,04,22,2016,15:15,540,0,17031833000,17031839100,28,32,7.25,3.00,0.00,0.00,$10.25,Credit Card,Taxi Affiliation Services,41.88528132,-87.6572332,POINT (-87.657233 41.885281),41.880994471,-87.632746489,POINT (-87.632746 41.880994),29
767a00b1927ecce2f34352256dff9edbdb07c0e7,1b7f37427aade51e0bd14e518b85e935ccc455486d3898c8368321333f18c51f600ad43b558fbc4073f94840fba1d97d76b93a51ba13305e5795b381b70dc2a9,04,22,2016,14:15,04,22,2016,14:30,480,0.9,,,,,6.75,0.00,0.00,0.00,$6.75,Cash,,,,,,,,
767a5fb0e843e2ac2f476c2c5e527807c47ac903,6d54d44f2f1efbae655ecdd87c179aef972a641d5cb08ada6842bb2614de30ae68e187e859904106147db52ed276392cacaef560a619afd63da5e8b1df6dd1f4,04,22,2016,10:30,04,22,2016,10:45,840,1.9,17031839100,17031081201,32,8,9.75,1.50,0.00,0.00,$11.25,Credit Card,KOAM Taxi Association,41.880994471,-87.632746489,POINT (-87.632746 41.880994),41.899155613,-87.626210532,POINT (-87.626211 41.899156),38
767c036ee3059a510edd465d489811ce26b7ceed,1249594d6e0c09060fa37f6e8a22ec1f59786f0322fe9f18518494528920ffa36d4c48ad42478411e137fd42250fcb2590c62498f62495a0dce6d14d37631397,04,22,2016,20:45,04,22,2016,20:45,240,1,,,6,4,5.75,0.00,0.00,1.00,$6.75,Cash,Taxi Affiliation Services,41.944226601,-87.655998182,POINT (-87.655998 41.944227),41.975170943,-87.687515515,POINT (-87.687516 41.975171),57
767cb39f7a37448a1cc9a0472a51b0efe771ce7c,a9761eac91e87c33b580e7b120c5cc0bde3b3cbe65a70a75a3754e82ff40d74b5b165d734ed6ec8e1c66235bde8564f3c2efd051a393a5daea12ee02bab2ae95,04,22,2016,0:45,04,22,2016,01:00,1140,5.2,,,7,77,16.75,3.55,0.00,1.00,$21.30,Credit Card,,41.922686284,-87.649488729,POINT (-87.649489 41.922686),41.9867118,-87.663416405,POINT (-87.663416 41.986712),68
767ce6852b543c13578ddba04f5b198526d16005,38e76b98810925c37414db66db5639e5ddf49c0dbda887da38c63d1335ad66ecd8a566c34553dddcf17fdac0c893f8768449bedf93d94b46ed8d9238fa6a4ea7,04,22,2016,06:00,04,22,2016,06:15,60,0,,,4,4,3.25,0.00,0.00,0.00,$3.25,Cash,,41.975170943,-87.687515515,POINT (-87.687516 41.975171),41.975170943,-87.687515515,POINT (-87.687516 41.975171),6
